http://dbpedia.org/resource/Inferior_petrosal_sinus	Inferior petrosal sinus	A07.231.908.224	"The inferior petrosal sinuses, within the human head, are beneath the brain and allow blood to drain from the center of the head. They drain on either side inferiorly from the cavernous sinus (beneath the brain) and join with the sigmoid sinus to form the internal jugular vein, which continues inferiorly to drain blood from the base of the skull. See diagram (at right): labeled under the brain as """" . The inferior petrosal sinus is situated in the inferior petrosal sulcus, formed by the junction of the petrous part of the temporal bone with the basilar part of the occipital bone. It begins in the postero-inferior part of the cavernous sinus and, passing through the anterior part of the jugular foramen, ends in the superior bulb of the internal jugular vein. The inferior petrosal sinus receives the internal auditory veins and also veins from the medulla oblongata, pons, and under surface of the cerebellum."
http://dbpedia.org/resource/Substantia_gelatinosa_of_Rolando	Substantia gelatinosa of Rolando	A08.186.854.610.800	The apex of the posterior horn of the gray matter of the spinal cord is capped by a V-shaped or crescentic mass of translucent, gelatinous neuroglia, termed the substantia gelatinosa of Rolando (or SGR) (or gelatinous substance of posterior horn of spinal cord), which contains both neuroglia cells, and small nerve cells. The gelatinous appearance is due to a very low concentration of myelinated fibers. It is named after Luigi Rolando. It corresponds to Rexed lamina II.
http://dbpedia.org/resource/Superior_sagittal_sinus	Superior sagittal sinus	A07.231.908.224	"The superior sagittal sinus (also known as the superior longitudinal sinus), within the human head, is an unpaired area along the attached margin of falx cerebri. It allows blood to drain from the lateral aspects of anterior cerebral hemispheres to the confluence of sinuses. Cerebrospinal fluid drains through arachnoid granulations into the superior sagittal sinus and is returned to venous circulation. See diagram (at right): labeled above the brain as """" ."
http://dbpedia.org/resource/Fascia	Fascia	D005205	A fascia is a layer of fibrous tissue. A fascia is a structure of connective tissue that surrounds muscles, groups of muscles, blood vessels, and nerves, binding some structures together, while permitting others to slide smoothly over each other. Various kinds of fascia may be distinguished. They are classified according to their distinct layers, their functions and their anatomical location: superficial fascia, deep (or muscle) fascia, and visceral (or parietal) fascia. Like ligaments, aponeuroses, and tendons, fasciae are dense regular connective tissues, containing closely packed bundles of collagen fibers oriented in a wavy pattern parallel to the direction of pull. Fasciae are consequently flexible structures able to resist great unidirectional tension forces until the wavy pattern of fibers has been straightened out by the pulling force. These collagen fibers are produced by the fibroblasts located within the fascia. Fasciae are similar to ligaments and tendons as they are all made of collagen except that ligaments join one bone to another bone, tendons join muscle to bone and fasciae surround muscles or other structures.
http://dbpedia.org/resource/Pyramidal_tracts	Corticospinal tract	A08.186.854.633	The pyramidal tracts refers to both the corticospinal and corticobulbar tracts. The corticospinal tract conducts impulses from the brain to the spinal cord. It contains mostly axons originated from the motor cortex. The corticospinal tract is made up of two separate tracts in the spinal cord: the lateral corticospinal tract and the anterior corticospinal tract. The corticospinal tract also contains the Betz Cell (the largest pyramidal cells) that are not found in any other region of the body. An understanding of these tracts leads to an understanding of why one side of the body is controlled by the opposite side of the brain. The corticospinal tract is concerned specifically with discrete voluntary skilled movements, such as precise movement of the fingers and toes. The brain sends impulses to the spinal cord relaying the message. This is imperative in understanding that the left hemisphere of the brain controls the right side of the body, while the right hemisphere of the brain controls the left side of the body. The signals cross in the medulla oblongata, this process is also known as decussation. The corticobulbar tract carries information to motor neurons of the cranial nerve nuclei, rather than the spinal cord.
http://dbpedia.org/resource/Femoral_nerve	Femoral nerve	A08.800.800.720.450.250	The femoral nerve, the largest branch of the lumbar plexus, arises from the dorsal divisions of the ventral rami of the second, third, and fourth lumbar nerves (L2-L4). It descends through the fibers of the psoas major muscle, emerging from the muscle at the lower part of its lateral border, and passes down between it and the iliacus muscle, behind the iliac fascia; it then runs beneath the inguinal ligament, into the thigh, and splits into an anterior and a posterior division. Under the inguinal ligament, it is separated from the femoral artery by a portion of the psoas major.
http://dbpedia.org/resource/Meibomian_gland	Meibomian gland	A09.371.337.614	The meibomian glands (or tarsal glands) are a special kind of sebaceous gland at the rim of the eyelids inside the tarsal plate, responsible for the supply of meibum, an oily substance that prevents evaporation of the eye's tear film. Meibum prevents tear spillage onto the cheek, trapping tears between the oiled edge and the eyeball, and makes the closed lids airtight. There are approximately 50 glands on the upper eyelids and 25 glands on the lower eyelids. The glands are named after Heinrich Meibom (1638â€“1700), a German physician.
http://dbpedia.org/resource/Metencephalon	Metencephalon	A08.186.211.132.810.428	The metencephalon is a developmental categorization of portions of the central nervous system. The metencephalon is composed of the pons and the cerebellum; contains a portion of the fourth ventricle; and the trigeminal nerve (CN V), abducens nerve (CN VI), facial nerve (CN VII), and a portion of the vestibulocochlear nerve (CN VIII).
http://dbpedia.org/resource/Olfactory_bulb	Olfactory bulb	A08.186.211.577.699.573 NeuroLex = Olfactory bulb	The olfactory bulb is a structure of the vertebrate forebrain involved in olfaction, the perception of odors.
http://dbpedia.org/resource/Spermatogonium	Spermatogonium	A05.360.490.890.900	A spermatogonium an undifferentiated male germ cell, originating in a seminiferous tubule and dividing into two primary spermatocytes (a kind of germ cell) in the production of spermatozoa. There are three subtypes: Type A(d) cells, with dark nuclei. These cells replicate to ensure a constant supply of spermatogonia to fuel spermatogenesis. Type A(p) cells, with pale nuclei. These cells divide by mitosis to produce Type B cells. Type B cells, which divide to give rise to primary spermatocytes. Each primary spermatocyte duplicates its DNA and subsequently undergoes meiosis I to produce two haploid secondary spermatocytes. Each of the two secondary spermatocytes further undergo meiosis II to produce two spermatids (haploid). (1 primary spermatocyte => 4 spermatids) The spermatids then undergo spermiogenesis to produce spermatozoa.
http://dbpedia.org/resource/Renal_stem_cell	Loop of Henle	A05.810.453.736.560.610	Renal stem cells are self-renewing, multipotent stem cells which are able to give rise to all the cell types of the kidney. It is involved in the homeostasis and repair of the kidney, and holds therapeutic potential for treatment of renal failure.
http://dbpedia.org/resource/Subclavian_artery	Subclavian artery	A07.231.114.839	In human anatomy, the subclavian arteries are two major arteries of the upper thorax (chest), below the clavicle. They receive blood from the top (arch) of the aorta. The left subclavian artery supplies blood to the left arm and the right subclavian artery supplies blood to the right arm, with some branches supplying the head and thorax. On the left side of the body, the subclavian comes directly off the arch of aorta. On the right side of the body, the subclavian arises from the relatively short brachiocephalic artery (trunk) when it bifurcates into the subclavian and the right common carotid artery. The usual branches of the subclavian on both sides of the body are the vertebral artery, the internal thoracic artery, the thyrocervical trunk, the costocervical trunk and the dorsal scapular artery. The subclavian becomes the axillary artery at the lateral border of the first rib.
http://dbpedia.org/resource/Sublingual_gland	Sublingual Gland	A03.556.500.760.687	The sublingual glands are salivary glands in the mouth. They lie anterior to the submandibular gland under the tongue, beneath the mucous membrane of the floor of the mouth. They are drained by 8-20 excretory ducts called the ducts of Rivinus. The largest of all, the sublingual duct (of Bartholin) joins the submandibular duct to drain through the sublingual caruncle. The sublingual gland consists mostly of Mucous acini capped with serous demilunes and is therefore categorized as a mucous gland. Most of the remaining small sublingual ducts open separately into the mouth on an elevated crest of mucous membrane, the plica fimbriata, formed by the gland and located on either side of the frenulum linguae. The chorda tympani nerve is secretomotor to the sublingual glands.
http://dbpedia.org/resource/Submandibular_gland	Submandibular gland	A03.556.500.760.812	The paired submandibular glands (submaxillary glands) are salivary glands located beneath the floor of the mouth. In humans, they account for 70% of the salivary volume and weigh about 15Â grams. Unstimulated (at rest) in humans, the percentage contribution to whole saliva; ~25% Parotid, Submandibular and Sublingual ~ 67% and ~8% minor mucous glands. During stimulated secretion the parotid gland produces majority of the saliva.
http://dbpedia.org/resource/Achilles_tendon	Achilles tendon	A02.880.176	The Achilles tendon (or occasionally Achillesâ€™ tendon), also known as the calcaneal tendon or the tendo calcaneus, is a tendon of the posterior leg. It serves to attach the plantaris, gastrocnemius (calf) and soleus muscles to the calcaneus (heel) bone.
http://dbpedia.org/resource/Amnion	Amnion	A10.615.284.277	For the alien race in Stephen R. Donaldson's The Gap Cycle, see Amnion (Gap Cycle). The amnion is a membrane building the amniotic sac that surrounds and protects an embryo. It is developed in reptiles, birds, and mammals, which are hence called â€œAmniotaâ€ﾝ; but not in amphibians and fish, which are consequently termed â€œAnamniotaâ€ﾝ. The primary role of this is the protection of the embryo for its development. It stems from the extraembryonic somatic mesoderm on the outer side and the extraembryonic ectoderm on the inner side.
http://dbpedia.org/resource/Ankle	Ankle	A02.835.583.378.062	"The ankle, or talocrural region, is the region where the foot and the leg meet. The ankle includes three joints: the ankle joint proper or talocrural joint, the subtalar joint, and the Inferior tibiofibular joint. The movements produced at this joint are dorsiflexion and plantaflexion of the foot. In common usage, the term ankle refers exclusively to the ankle region. In medical terminology, ""ankle"" (without qualifiers) can refer broadly to the region or specifically to the talocrural joint. The main bones of the ankle region are the talus (in the foot), and the tibia and fibula (in the leg). The talus is also called the ankle bone. The talocrural joint, is a synovial hinge joint that connects the distal ends of the tibia and fibula in the lower limb with the proximal end of the talus. The articulation between the tibia and the talus bears more weight than between the smaller fibula and the talus."
http://dbpedia.org/resource/Arm	Arm	D001132	In human anatomy, the arm is the part of the upper limb between the shoulder and the elbow joints.
http://dbpedia.org/resource/Bartholin's_gland	Bartholin's gland	A05.360.319.887.220	The Bartholin's glands (also called Bartholin glands or greater vestibular glands) are two glands located slightly posterior and to the left and right of the opening of the vagina. They secrete mucus to lubricate the vagina and are homologous to bulbourethral glands in males. However, while Bartholin's glands are located in the superficial perineal pouch in females, bulbourethral glands are located in the deep perineal pouch in males.
http://dbpedia.org/resource/Bronchus	Bronchus	A04.411.125	"A bronchus (plural bronchi, adjective bronchial) is a passage of airway in the respiratory tract that conducts air into the lungs. The bronchus branches into smaller tubes, which in turn become bronchioles. No gas exchange takes place in this part of the lungs. The human trachea (windpipe) divides into two main bronchi (also mainstem bronchi), the left and the right, at the level of the sternal angle and of the fifth thoracic vertebra or up to two vertebrae higher or lower, depending on breathing, at the anatomical point known as the carina. The right main bronchus is wider, shorter, and more vertical than the left main bronchus. The right main bronchus subdivides into three lobar bronchi, while the left main bronchus divides into two. The lobar bronchi divide into tertiary bronchi, also known as segmentalinic bronchi, each of which supplies a bronchopulmonary segment. A bronchopulmonary segment is a division of a lung separated from the rest of the lung by a connective tissue septum. This property allows a bronchopulmonary segment to be surgically removed without affecting other segments. There are ten segments per lung, but due to anatomic development, several segmental bronchi in the left lung fuse, giving rise to eight. The segmental bronchi divide into many primary bronchioles which divide into terminal bronchioles, each of which then gives rise to several respiratory bronchioles, which go on to divide into two to 11 alveolar ducts. There are five or six alveolar sacs associated with each alveolar duct. The alveolus is the basic anatomical unit of gas exchange in the lung. The hyaline cartilage forms an incomplete ring in the bronchi, giving them a ""D""-shaped appearance in the larger bronchi and as small plates and islands in the smaller bronchi. Smooth muscle is present continuously around the bronchi. In the mediastinum, at the level of the fourth thoracic vertebra, the trachea divides into the right and left primary bronchi. The bronchi branch into smaller and smaller passageways until they terminate in tiny air sacs called alveoli. The cartilage and mucous membrane of the primary bronchi are similar to those in the trachea. As the branching continues through the bronchial tree, the amount of hyaline cartilage in the walls decreases until it is absent in the bronchioles. As the cartilage decreases, the amount of smooth muscle increases. The mucous membrane also undergoes a transition from ciliated pseudostratified columnar epithelium to simple cuboidal epithelium to simple squamous epithelium. The alveolar ducts and alveoli consist primarily of simple squamous epithelium, which permits rapid diffusion of oxygen and carbon dioxide. Exchange of gases between the air in the lungs and the blood in the capillaries occurs across the walls of the alveolar ducts and alveoli."
http://dbpedia.org/resource/Carpus	Carpals	A02.835.232.087.144	Carpus is anatomical assembly connecting the hand to forearm. In human anatomy, the main role of the carpus is to facilitate effective positioning of the hand and powerful use of the extensors and flexors of the forearm, but the mobility of individual carpal bones increase the freedom of movements at the wrist. In tetrapods, the carpus is the sole cluster of bones in the wrist between the radius and ulna and the metacarpus. The bones of the carpus do not belong to individual fingers (or toes in quadrupeds), whereas those of the metacarpus do. The corresponding part of the foot is the tarsus. The carpal bones allow the wrist to move and rotate vertically.
http://dbpedia.org/resource/Clavicle	Clavicle	A02.835.232.087.227	"In human anatomy, the clavicle or collarbone is a long bone of short length that serves as a strut between the scapula and the sternum. It is the only long bone in the body that lies horizontally. It makes up part of the shoulder and the pectoral girdle and is palpable in all people, and, in people who have less fat in this region, the location of the bone is clearly visible as it creates a bulge in the skin. It receives its name from the Latin: clavicula (""little key"") because the bone rotates along its axis like a key when the shoulder is abducted."
http://dbpedia.org/resource/Clitoris	Clitoris	A05.360.319.887	The clitoris is a female sexual organ present in mammals, ostriches and a limited number of other animals. In humans, the visible button-like portion is near the front junction of the labia minora (inner lips), above the opening of the urethra. Unlike the penis, the male variant of the clitoris, it usually does not contain the distal portion or opening of the urethra and is therefore not used for urination. While few animals urinate through the clitoris, the spotted hyena, which has a particularly well-developed clitoris, urinates, mates and gives birth via the organ. Other carnivorous animals, and some mammals such as lemurs and spider monkeys, also have a well-developed clitoris. The clitoris is the human female's most sensitive erogenous zone and the primary source of female sexual pleasure. In humans and other mammals, it develops from an outgrowth in the embryo called the genital tubercle. Initially undifferentiated, the tubercle develops into either a penis or a clitoris, depending on the presence or absence of the protein tdf, which is codified by a single gene on the Y chromosome. The clitoris is a complex structure, and its size and sensitivity can vary. The glans (head) of the human clitoris is roughly the size and shape of a pea, and is estimated to have more sensory nerve endings than any other part of the human body. Extensive sociological, sexological and medical debate have focused on the clitoris, primarily concerning anatomical accuracy, orgasmic factors and their physiological explanation for the G-Spot, and whether the clitoris is vestigial, an adaptation, or serves a reproductive function. Social perceptions of the clitoris range from the significance of its role in female sexual pleasure, assumptions about its true size and depth, and varying beliefs regarding genital modification such as clitoris enlargement, clitoris piercing and clitoridectomy; genital modification may be for aesthetic, medical or cultural reasons, and cultural perceptions also impact on knowledge of the clitoris. Studies suggest that knowledge of its existence and anatomy is scant in comparison to that of other sexual organs, and that more education about it could help alleviate social stigmas associated with the female body and female sexual pleasure; for example, that the clitoris and vulva in general are visually unappealing, that female masturbation is taboo, or that men should be expected to master and control women's orgasms.
http://dbpedia.org/resource/Clitoris	Clitoris	A05.360.319.887.436	The clitoris is a female sexual organ present in mammals, ostriches and a limited number of other animals. In humans, the visible button-like portion is near the front junction of the labia minora (inner lips), above the opening of the urethra. Unlike the penis, the male variant of the clitoris, it usually does not contain the distal portion or opening of the urethra and is therefore not used for urination. While few animals urinate through the clitoris, the spotted hyena, which has a particularly well-developed clitoris, urinates, mates and gives birth via the organ. Other carnivorous animals, and some mammals such as lemurs and spider monkeys, also have a well-developed clitoris. The clitoris is the human female's most sensitive erogenous zone and the primary source of female sexual pleasure. In humans and other mammals, it develops from an outgrowth in the embryo called the genital tubercle. Initially undifferentiated, the tubercle develops into either a penis or a clitoris, depending on the presence or absence of the protein tdf, which is codified by a single gene on the Y chromosome. The clitoris is a complex structure, and its size and sensitivity can vary. The glans (head) of the human clitoris is roughly the size and shape of a pea, and is estimated to have more sensory nerve endings than any other part of the human body. Extensive sociological, sexological and medical debate have focused on the clitoris, primarily concerning anatomical accuracy, orgasmic factors and their physiological explanation for the G-Spot, and whether the clitoris is vestigial, an adaptation, or serves a reproductive function. Social perceptions of the clitoris range from the significance of its role in female sexual pleasure, assumptions about its true size and depth, and varying beliefs regarding genital modification such as clitoris enlargement, clitoris piercing and clitoridectomy; genital modification may be for aesthetic, medical or cultural reasons, and cultural perceptions also impact on knowledge of the clitoris. Studies suggest that knowledge of its existence and anatomy is scant in comparison to that of other sexual organs, and that more education about it could help alleviate social stigmas associated with the female body and female sexual pleasure; for example, that the clitoris and vulva in general are visually unappealing, that female masturbation is taboo, or that men should be expected to master and control women's orgasms.
http://dbpedia.org/resource/Clitoris	Human vulva	A05.360.319.887	The clitoris is a female sexual organ present in mammals, ostriches and a limited number of other animals. In humans, the visible button-like portion is near the front junction of the labia minora (inner lips), above the opening of the urethra. Unlike the penis, the male variant of the clitoris, it usually does not contain the distal portion or opening of the urethra and is therefore not used for urination. While few animals urinate through the clitoris, the spotted hyena, which has a particularly well-developed clitoris, urinates, mates and gives birth via the organ. Other carnivorous animals, and some mammals such as lemurs and spider monkeys, also have a well-developed clitoris. The clitoris is the human female's most sensitive erogenous zone and the primary source of female sexual pleasure. In humans and other mammals, it develops from an outgrowth in the embryo called the genital tubercle. Initially undifferentiated, the tubercle develops into either a penis or a clitoris, depending on the presence or absence of the protein tdf, which is codified by a single gene on the Y chromosome. The clitoris is a complex structure, and its size and sensitivity can vary. The glans (head) of the human clitoris is roughly the size and shape of a pea, and is estimated to have more sensory nerve endings than any other part of the human body. Extensive sociological, sexological and medical debate have focused on the clitoris, primarily concerning anatomical accuracy, orgasmic factors and their physiological explanation for the G-Spot, and whether the clitoris is vestigial, an adaptation, or serves a reproductive function. Social perceptions of the clitoris range from the significance of its role in female sexual pleasure, assumptions about its true size and depth, and varying beliefs regarding genital modification such as clitoris enlargement, clitoris piercing and clitoridectomy; genital modification may be for aesthetic, medical or cultural reasons, and cultural perceptions also impact on knowledge of the clitoris. Studies suggest that knowledge of its existence and anatomy is scant in comparison to that of other sexual organs, and that more education about it could help alleviate social stigmas associated with the female body and female sexual pleasure; for example, that the clitoris and vulva in general are visually unappealing, that female masturbation is taboo, or that men should be expected to master and control women's orgasms.
http://dbpedia.org/resource/Clitoris	Human vulva	A05.360.319.887.436	The clitoris is a female sexual organ present in mammals, ostriches and a limited number of other animals. In humans, the visible button-like portion is near the front junction of the labia minora (inner lips), above the opening of the urethra. Unlike the penis, the male variant of the clitoris, it usually does not contain the distal portion or opening of the urethra and is therefore not used for urination. While few animals urinate through the clitoris, the spotted hyena, which has a particularly well-developed clitoris, urinates, mates and gives birth via the organ. Other carnivorous animals, and some mammals such as lemurs and spider monkeys, also have a well-developed clitoris. The clitoris is the human female's most sensitive erogenous zone and the primary source of female sexual pleasure. In humans and other mammals, it develops from an outgrowth in the embryo called the genital tubercle. Initially undifferentiated, the tubercle develops into either a penis or a clitoris, depending on the presence or absence of the protein tdf, which is codified by a single gene on the Y chromosome. The clitoris is a complex structure, and its size and sensitivity can vary. The glans (head) of the human clitoris is roughly the size and shape of a pea, and is estimated to have more sensory nerve endings than any other part of the human body. Extensive sociological, sexological and medical debate have focused on the clitoris, primarily concerning anatomical accuracy, orgasmic factors and their physiological explanation for the G-Spot, and whether the clitoris is vestigial, an adaptation, or serves a reproductive function. Social perceptions of the clitoris range from the significance of its role in female sexual pleasure, assumptions about its true size and depth, and varying beliefs regarding genital modification such as clitoris enlargement, clitoris piercing and clitoridectomy; genital modification may be for aesthetic, medical or cultural reasons, and cultural perceptions also impact on knowledge of the clitoris. Studies suggest that knowledge of its existence and anatomy is scant in comparison to that of other sexual organs, and that more education about it could help alleviate social stigmas associated with the female body and female sexual pleasure; for example, that the clitoris and vulva in general are visually unappealing, that female masturbation is taboo, or that men should be expected to master and control women's orgasms.
http://dbpedia.org/resource/Coccyx	Coccyx	A02.835.232.834.229	"Coccyges redirects here. For the clade of birds, see the articles on Cuculiformes and Parrot. The tortrix moth genus Coccyx is nowadays considered a junior synonym of Cydia. The coccyx, commonly referred to as the tailbone, is the final segment of the vertebral column in tailless primates. Comprising three to five separate or fused vertebrae (the coccygeal vertebrae) below the sacrum, it is attached to the sacrum by a fibrocartilaginous joint, the sacrococcygeal symphysis, which permits limited movement between the sacrum and the coccyx. The term coccyx comes originally from the Greek ÎºÏŒÎºÎºÏ…Î¾ and means ""cuckoo"", referring to the curved shape of a cuckoo's beak when viewed from the side."
http://dbpedia.org/resource/Duodenum	Duodenum	A03.556.124.684.124	"The duodenum /ËŒduËﾐÉ™ËˆdinÉ™m/ is the first section of the small intestine in most higher vertebrates, including mammals, reptiles, and birds. In fish, the divisions of the small intestine are not as clear, and the terms anterior intestine or proximal intestine may be used instead of duodenum. In mammals the duodenum may be the principal site for iron absorption. The duodenum precedes the jejunum and ileum and is the shortest part of the small intestine, where most chemical digestion takes place. The name duodenum is from the Latin duodenum digitorum, or ""twelve fingers' breadth"". In humans, the duodenum is a hollow jointed tube about 25-38cm (10-15 inches) long connecting the stomach to the jejunum. It begins with the duodenal bulb and ends at the ligament of Treitz."
http://dbpedia.org/resource/Eardrum	Eardrum or Tympanic membrane Latin = membrana tympani	A09.246.272.702	The eardrum, or tympanic membrane, is a thin, cone-shaped membrane that separates the external ear from the middle ear in humans and other tetrapods. Its function is to transmit sound from the air to the ossicles inside the middle ear, and then to the oval window in the fluid-filled cochlea. Hence, it ultimately converts and amplifies vibration in air to vibration in fluid. The malleus bone bridges the gap between the eardrum and the other ossicles. There are two general regions of the tympanic membrane: the pars flaccida (upper region, see picture on right) and the pars tensa. The pars flaccida consists of two layers, is relatively fragile, and is associated with eustachian tube dysfunction and cholesteatomas. The larger pars tensa region consists of three layers: skin, fibrous tissue, and mucosa. It is comparatively robust, and is the region most commonly associated with perforations. Rupture or perforation of the eardrum can lead to conductive hearing loss. Collapse or retraction of the eardrum can also cause conductive hearing loss or even cholesteatoma.
http://dbpedia.org/resource/Ectoderm	Ectoderm	A16.254.425.273	"Ectoderm is one of the three primary germ cell layers in the very early embryo. The other two layers are the mesoderm (middle layer) and endoderm (most proximal layer), with the ectoderm as the most exterior (or distal) layer. It emerges first and forms from the outer layer of germ cells. The word ectoderm comes from the greek ektos meaning ""outside"", and derma, meaning ""skin. "" Generally speaking, the ectoderm differentiates to form the nervous system (spine, peripheral nerves and brain), tooth enamel and the epidermis (the outer part of integument). It also forms the lining of mouth, anus, nostrils, sweat glands, hair and nails. In vertebrates, the ectoderm has three parts: external ectoderm (also known as surface ectoderm), the neural crest, and neural tube. The latter two are known as neuroectoderm."
http://dbpedia.org/resource/Endoderm	Endoderm	A16.254.425.407	Endoderm is one of the three primary germ cell layers in the very early embryo. The other two layers are the ectoderm (outside layer) and mesoderm (middle layer), with the endoderm as the innermost layer. Cells migrating inward along the archenteron form the inner layer of the gastrula, which develops into the endoderm. The endoderm consists at first of flattened cells, which subsequently become columnar. It forms the epithelial lining of multiple systems.
http://dbpedia.org/resource/Ethmoid_bone	Ethmoid bone	A02.835.232.781.292	The ethmoid bone is a bone in the skull that separates the nasal cavity from the brain. It is located at the roof of the nose, between the two orbits. The cubical bone is lightweight due to a spongy construction. The ethmoid bone is one of the bones that makes up the orbit of the eye. The ethmoid has three parts: the cribriform plate, the ethmoidal labyrinth, and the perpendicular plate.
http://dbpedia.org/resource/Fallopian_tube	Fallopian Tubes	A05.360.319.114.373	The Fallopian tubes, also known as oviducts, uterine tubes, and salpinges (singular salpinx) are two very fine tubes lined with ciliated epithelia, leading from the ovaries of female mammals into the uterus, via the utero-tubal junction. In non-mammalian vertebrates, the equivalent structures are the oviducts.
http://dbpedia.org/resource/Femur	Femur	A02.835.232.500.247	The femur (pl. femurs or femora), or thigh bone, is the most proximal (closest to the center of the body) bone of the leg in tetrapod vertebrates capable of walking or jumping, such as most land mammals, birds, many reptiles such as lizards, and amphibians such as frogs. In vertebrates with four legs such as dogs and horses, the femur is found only in the rear legs. The head of the femur articulates with the acetabulum in the pelvic bone forming the hip joint, while the distal part of the femur articulates with the tibia and patella forming the knee joint. By most measures the femur is the strongest bone in the body.
http://dbpedia.org/resource/Fibula	Fibula	A02.835.232.043.650.321	The fibula or calf bone is a leg bone located on the lateral side of the tibia, with which it is connected above and below. It is the smaller of the two bones, and, in proportion to its length, the slenderest of all the long bones. Its upper extremity is small, placed toward the back of the head of the tibia, below the level of the knee joint, and excluded from the formation of this joint. Its lower extremity inclines a little forward, so as to be on a plane anterior to that of the upper end; it projects below the tibia, and forms the lateral part of the ankle joint.
http://dbpedia.org/resource/Foot	Foot	A01.378.610.250	The foot (plural feet) is an anatomical structure found in many vertebrates. It is the terminal portion of a limb which bears weight and allows locomotion. In many animals with feet, the foot is a separate organ at the terminal part of the leg made up of one or more segments or bones, generally including claws or nails.
http://dbpedia.org/resource/Forearm	Forearm	A01.378.800.585	"The forearm is the structure and distal region of the upper limb, between the elbow and the wrist. The term forearm is used in anatomy to distinguish it from the arm, a word which is most often used to describe the entire appendage of the upper limb, but in anatomy, technically, it means only the region of the upper arm, whereas the lower ""arm"" is called the forearm. It is homologous to the leg that lies between the knee and the ankle joints. The forearm contains two long bones, the radius and the ulna, forming the radioulnar joint. The interosseous membrane connects these bones. Ultimately, the forearm is covered by skin, the anterior surface usually being less hairy than the posterior surface. The forearm contains many muscles, including the flexors and extensors of the digits, a flexor of the elbow, and pronators and supinators that turn the hand to face down or upwards, respectively. In cross-section the forearm can be divided into two fascial compartments. The posterior compartment contains the extensors of the hands, which are supplied by the radial nerve. The anterior compartment contains the flexors, and is mainly supplied by the median nerve. The ulnar nerve also runs the length of the forearm. The radial and ulnar arteries, and their branches, supply the blood to the forearm. These usually run on the anterior face of the radius and ulna down the whole forearm. The main superficial veins of the forearm are the cephalic, median antebrachial and the basilic vein. These veins can be used for cannularisation or venipuncture, although the cubital fossa is a preferred site for getting blood."
http://dbpedia.org/resource/Forehead	Forehead	A01.456.505.580	In human anatomy, the forehead is the fore part of the head. It is, formally, an area of the head bounded by three features, two of the skull and one of the scalp. The top of the forehead is marked by the hairline, the edge of the area where hair on the scalp grows. The bottom of the forehead is marked by the supraorbital ridge, the bone feature of the skull above the eyes. The two sides of the forehead are marked by the temporal ridge, a bone feature that links the supraorbital ridge to the coronal suture line and beyond.
http://dbpedia.org/resource/Frontal_bone	Frontal bone	A02.835.232.781.375	The frontal bone or os frontis is a bone in the human skull. The name comes from the Latin word frons. The bone resembles a cockleshell in form, and consists of three portions: a large vertical portion, the squama frontalis, corresponding with the region of the forehead. an orbital or horizontal portion, the pars orbitalis, which enters into the formation of the roofs of the orbital and nasal cavities. a nasal portion, it articulates with the nasal bones and the frontal process of the maxilla to form the root of the nose.
http://dbpedia.org/resource/Hand	Hand	A01.378.800.667	"A hand is a prehensile, multi-fingered extremity located at the end of an arm or forelimb of primates and humans, chimpanzees, monkeys, and lemurs. A few other vertebrates such as the koala (which has two opposable thumbs on each ""hand"" and fingerprints remarkably similar to human fingerprints) are often described as having either ""hands"" or ""paws"" on their front limbs. Hands are the main structures for physically manipulating the environment, used for both gross motor skills (such as grasping a large object) and fine motor skills (such as picking up a small pebble). The fingertips contain some of the densest areas of nerve endings on the body, are the richest source of tactile feedback, and have the greatest positioning capability of the body; thus the sense of touch is intimately associated with hands. Like other paired organs (eyes, feet, legs), each hand is dominantly controlled by the opposing brain hemisphere, so that handedness, or the preferred hand choice for single-handed activities such as writing with a pencil, reflects individual brain functioning. Some evolutionary anatomists use the term hand to refer to the appendage of digits on the forelimb more generallyÂ â€” for example, in the context of whether the three digits of the bird hand involved the same homologous loss of two digits as in the dinosaur hand. The human hand has 27 bones, not including the sesamoid bones which number varies between people. 14 of which are the phalanges of the fingers. The metacarpals are the bones that connects the fingers and the wrist. Each human hand has 5 metacarpals and 8 carpal bones."
http://dbpedia.org/resource/Human_pharynx	Pharynx	A03.556.750	The human pharynx is the part of the throat situated immediately inferior to (below) the mouth and nasal cavity, and superior to the esophagus and larynx. The human pharynx is conventionally divided into three sections: the nasopharynx (epipharynx), the oropharynx (mesopharynx), and the laryngopharynx (hypopharynx). The pharynx is part of the digestive system and also the respiratory system; it is also important in vocalization.
http://dbpedia.org/resource/Humerus	Humerus	A02.835.232.087.090.400	The humerus is a long bone in the arm or forelimb that runs from the shoulder to the elbow. Anatomically, in modern humans, it connects the scapula and the lower arm, and consists of three sections. The upper extremity consists of a rounded head, a narrow neck, and two short processes (tubercles, sometimes called tuberosities. ) Its body is cylindrical in its upper portion, and more prismatic below. The lower extremity consists of 2 epicondyles, 2 processes, and 3 fossae. As well as its true anatomical neck, the constriction below the greater and lesser tubercles of the humerus is referred to as its surgical neck due to its tendency to commonly get fractured, thus often becoming the focus of surgeons.
