http://dbpedia.org/resource/Diagnostic_test	Diagnostic test	A diagnostic test is any kind of medical test performed to aid in the diagnosis or detection of disease. For example: to diagnose diseases, and preferably sub-classify it regarding, for example, severity and treatability to confirm that a person is free from disease Companion diagnostics have also been developed to preselect patients for specific treatments based on their own biology. Such targeted therapy holds great promise in the treatment of diseases such as cancer. A drug test can be a specific medical test to ascertain the presence of a certain drug in the body (for example, in drug addicts).
http://dbpedia.org/resource/Drug_test	Drug test	"A drug test is a technical analysis of a biological specimen â€“ for example urine, hair, blood, sweat, or oral fluid / saliva â€“ to determine the presence or absence of specified parent drugs or their metabolites. Major uses of drug testing are to detect the presence of performance enhancing steroids in sport or for drugs prohibited by laws, such as cannabis, cocaine and heroin. A ""10-panel urine screen"" consists of the following: 1. Amphetamines (including Methamphetamine) 2. Barbiturates 3. Benzodiazepines 4. Cannabinoids (THC) 5. Cocaine 6. Methadone 7. Methaqualone 8. Opiates (Codeine,Morphine, Heroin, Oxycodone, Hydrocodone, etc. ) 9. Phencyclidine (PCP) 10. Propoxyphene"
http://dbpedia.org/resource/Exosome_(vesicle)	Exosome (vesicle)	Exosomes are 40 to 100Â nm vesicles secreted by a wide range of mammalian cell types. It is larger than the LDL that has a size of 22Â nm, but much smaller than a red blood cell, an erythrocyte, that is 6000 to 8000Â nm in diameter and has a thickness of 2000Â nm. Exosomes are released from the cell when multivesicular bodies fuse with the plasma membrane.
http://dbpedia.org/resource/Contraction_stress_test	Contraction stress test	A contraction stress test (CST) is performed near the end of pregnancy to determine how well the fetus will cope with the contractions of childbirth. The aim is to induce contractions and monitor the fetus to check for heart rate abnormalities using a cardiotocograph.
http://dbpedia.org/resource/Differential_staining	Differential staining	Differential Staining is a general term that can refer to a number of specific processes. Generally, it is used to describe staining processes which use more than one chemical stain. Using multiple stains can better differentiate between different microorganisms or structures/cellular components of a single organism. Differential Staining also describes medical process used to detect abnormalities in the proportion of different white blood cells in the blood. The process or results are called a WBC differential. This test is useful because many diseases alter the proportion of certain white blood cells. By analyzing these differences in combination with a clinical exam and other lab tests, medical professionals can diagnose disease. One commonly recognizable use of differential staining is the Gram stain. Gram staining uses two dyes: Crystal violet and Fuchsin (the counterstain) to differentiate between Gram-positive bacteria (large Peptidoglycan layer on outer surface of cell) and Gram-negative bacteria.
http://dbpedia.org/resource/Differential_vascular_labeling	Differential vascular labeling	Differential Vascular Labeling is a labeling method that allows differentiation between blood and lymphatic systems for intravital imaging. This approach takes advantage of the differences in particle distribution across blood and lymphatic endothelia. The DVL is based on a single intravenous injection of a fluorescent particles of different size. Due to differential distribution of fluorescent particles by size the larger particles remain in blood whereas the smaller once diffuses out of blood and into the lymphatic system thus functionally labeling the vasculature. Vascular system differentiation by DVL allows for real-time observation of cell traffic across physiological barriers. DVL provides means to differential study the roles of angiogenesis and lymohangiogenesis in tumor metastasis. Lastly, DVL intrinsic fluid phase labeling allows a single-field fluid velocity analysis in intact vascular systems. Thus DVL allows for the simultaneous determination of fluid flow rates in diverse blood and lymphatic compartments and in newly formed tumor vessels.
http://dbpedia.org/resource/Nitrogen_washout	Nitrogen washout	Nitrogen washout (or Fowler's method) is a test for measuring dead space in the lung during a respiratory cycle, as well as some parameters related to the closure of airways.
http://dbpedia.org/resource/Lecithin%E2%80%93sphingomyelin_ratio	Lecithinâ€“sphingomyelin ratio	The lecithinâ€“sphingomyelin ratio (aka L-S or L/S ratio) is a test of fetal amniotic fluid to assess for fetal lung immaturity. Lungs require surfactant, a soap-like substance, to lower the surface pressure of the alveoli in the lungs. This is especially important for premature babies trying to expand their lungs after birth. Surfactant is a mixture of lipids, proteins, and glycoproteins, lecithin and sphingomyelin being two of them. Lecithin makes the surfactant mixture more effective.
http://dbpedia.org/resource/Inferior_petrosal_sinus_sampling	Inferior petrosal sinus sampling	Inferior petrosal sinus sampling is a relatively new approach to the diagnosis of Cushing's disease. In essence, it tests to see the source of the raised ACTH levels in a patient with Cushingoid features. The inferior petrosal sinus is where the pituitary gland drains. Therefore, a sample from here showing raised ACTH compared to the periphery suggests that it is a pituitary cause of Cushing's, i.e. Cushing's disease. In reality this test is performed following a Low dose dexamethasone suppression test. Increasingly, it is known as a gold-standard method for diagnosing Cushing's disease.
http://dbpedia.org/resource/Nonstress_test	Nonstress test	A nonstress test (NST) is a screening test used in pregnancy. A cardiotocograph is used to monitor the fetal heart rate.
http://dbpedia.org/resource/Mechanography	Mechanography	Mechanography (also referred to as jumping mechanography) is a medical diagnostic measurement method for motion analysis by means of physical parameters. The variation of the ground reaction forces over the time of a motion like typical every day movements (e.g. chair rise or jumps) are measured and centre of gravity related physical parameters like relative maximum forces, velocity, power output, kinetic energy, potential energy, height of jump or whole body stiffness are calculated. If the ground reaction forces are measured separately for left and right leg in addition body imbalances during the motions can be analysed. This enables for example to document the results of therapy. The same methodology can also be used for gait analysis or for analysis of stair climbing.
http://dbpedia.org/resource/Test_panel	Test panel	A test panel is a predetermined group of medical tests as an aid in the diagnosis and treatment of disease. Test panels (sometimes called profiles) are typically composed of individual laboratory tests which are related in some way: by the medical condition they are intended to help diagnose, by the specimen type, by the tests most frequently requested by users (comprehensive chemistry profile), by the methodology employed in the test (viral panel by polymerase chain reaction), or by the types of components included.
http://dbpedia.org/resource/Viral_culture	Viral culture	Viral culture is a laboratory test in which samples are placed with a cell type that the virus being tested for is able to infect. If the cells show changes, known as cytopathic effects, then the culture is positive. Traditional viral culture has been generally superseded by shell vial culture, in which the sample is centrifuged onto a single layer of cells and viral growth is measured by antigen detection methods. This greatly reduces the time to detection for slow growing viruses such as cytomegalovirus, for which the method was developed. In addition, the centrifugation step in shell vial culture enhances the sensitivity of this method because after centrifugation, the viral particles of the sample are in close proximity to the cells. Human and monkey cells are used in both traditional viral culture and shell vial culture. Human virus types that can be identified by viral culture include adenovirus, cytomegalovirus, enteroviruses, herpes simplex virus, influenza virus, parainfluenza virus, rhinovirus, respiratory syncytial virus, varicella zoster virus, measles and mumps. For these, the final identification method is generally by immunofluorescence, with exception of cytomegalovirus and rhinovirus, whose identification in a viral culture are determined by cytopathic effects.
http://dbpedia.org/resource/Flatline	Flatline	A flatline is an electrical time sequence measurement that shows no activity and therefore when represented, shows a flat line instead of a moving one. It almost always refers to either a flatlined electrocardiogram, where the heart shows no electrical activity, or to a flat electroencephalogram, in which the brain shows no electrical activity. Both of these specific cases are involved in various definitions of death. Some consider one who has flatlined to be clinically dead, regardless of eventual resuscitation or lack thereof, whereas others insist that one is alive until the moment of brain death. This is mostly used in the medical industry when a person's pulse has stopped, indicating a flat line on the heart monitor. When a patient displays a cardiac flatline, the treatment of choice is an injection of vasopressin (epinephrine and atropine are also possibilities) and chest compressions. Successful resuscitation is generally unlikely and is inversely related to the length of time spent attempting resuscitation. Despite defibrillation commonly appearing on medical dramas as a remedy for asystole, it is usually not done when there is a total absence of electrical activity, as it could actually make it more difficult to restart the heart. A flatline will also be generated if all leads are disconnected from the patient.
http://dbpedia.org/resource/Serum-ascites_albumin_gradient	Serum-ascites albumin gradient	The serum-ascites albumin gradient or gap (SAAG) is a calculation used in medicine to help determine the cause of ascites. The SAAG may be a better discriminant than the older method of classifying ascites fluid as a transudate versus exudate. The formula is as follows: SAAG = - (albumin concentration of ascitic fluid). Ideally, the two values should be measured at the same time. This phenomenon is the result of Starling's forces between the fluid of the circulatory system and ascitic fluid. Under normal circumstances the SAAG is < 1.1 because serum oncotic pressure (pulling fluid back into circulation) is exactly counterbalanced by the serum hydrostatic pressure (which pushes fluid out of the circulatory system). This balance is disturbed in certain diseases (such as the Budd-Chiari syndrome, heart failure, or liver cirrhosis) that increase the hydrostatic pressure in the circulatory system. The increase in hydrostatic pressure causes more fluid to leave the circulation into the peritoneal space (ascites). The SAAG subsequently increases because there is more free fluid leaving the circulation, diluting the albumin in the ascitic fluid. The albumin does not move across membrane spaces easily because it is a large molecule.
http://dbpedia.org/resource/Peritoneal_equilibration_test	Peritoneal equilibration test	In nephrology, the peritoneal equilibration test (PET), is a tool used by nephrologists to determine the characteristics of the peritoneal membrane mass transport characteristics, when assessing a patient for peritoneal dialysis.
http://dbpedia.org/resource/Mechanomyogram	Mechanomyogram	The mechanomyogram (MMG) is the mechanical signal observable from the surface of a muscle when the muscle is contracted. At the onset of muscle contraction, gross changes in the muscle shape cause a large peak in the MMG. Subsequent vibrations are due to oscillations of the muscle fibres at the resonance frequency of the muscle. The mechanomyogram is also known as the phonomyogram, acoustic myogram, sound myogram or vibromyogram.
http://dbpedia.org/resource/Bedside_test	Bedside test	Bedside tests are simple medical blood tests which can be performed at the bedside. Simple tests such as those found in medical examinations, urine dip stick tests and even simple imaging such as with a portable ultrasound device. As well as regular observations such as ECG's, O2 saturation and heart rate. The most important Bedside test is the classification of the Blood type ahead of a Blood transfusion.
http://dbpedia.org/resource/Nardi_test	Nardi test	The Nardi test, also known as the morphine-neostigmine provocation test is a test for dysfunction of the sphincter of Oddi, a valve which divides the biliary tract from the duodenum. Two medications, morphine and neostigmine, are given to people with symptoms concerning for sphincter dysfunction, including sharp right-sided abdominal pain. If the pain is reproduced by the medications, then dysfunction is more likely. The test poorly predicts dysfunction, however, and is rarely used today. The Nardi test was named for George Nardi, who first described the procedure in 1966.
http://dbpedia.org/resource/Rivalta_test	Rivalta test	"""Rivaltaâ€™s testâ€ﾝ is a very simple, inexpensive method that does not require special laboratory equipment and can be easily performed in private practice. This test was originally developed by the Italian researcher Rivalta around 1900 and was used to differentiate transudates and exudates in human patients. This test is very useful in cats to differentiate between effusions due to FIP and effusions caused by other diseases [Hartmann et al, 2003]. Not only the high protein content, but high concentrations of fibrinogen and inflammatory mediators lead to a positive reaction. Rivalta test is used in order to differentiate a transudate from an exudate. A test tube is filled with distilled water and acetic acid is added. To this mixture one drop of the effusion to be tested is added. If the drop dissipates, the test is negative, indicating a transudate. If the drop precipitates, the test is positive, indicating an exudate. Using a pH 4.0 acetic acid solution, 8 types of proteins were identified in Rivalta reaction-positive turbid precipitates: C-reactive protein (CRP), Alpha 1-antitrypsin (alpha1-AT), Orosomucoid, haptoglobin (Hp), transferrin (Tf), ceruloplasmin (Cp), fibrinogen (Fg), and hemopexin (Hpx). Since those are Acute-phase proteins, a positive Rivalta's test may be suggestive of inflammation."
http://dbpedia.org/resource/Secretin-cholecystokinin_test	Secretin-cholecystokinin test	The secretin-cholecystokinin test (secretin-CCK test) is a combination of the secretin test and the cholecystokinin test and is used to assess the function of both the pancreas and gall bladder. Cholecystokinin, a hormone secreted by the APUD cells located in the proximal mucosa of the small intestine is administered intravenously, this stimulates the pancreatic secretion of the digestive enzymes amylase, trypsin, and lipase. These are measured by a catheter placed in the duodenum. Cholecystokinin also stimulates the flow of bile and causes the gall bladder to contract and thus determine if the gall bladder is emptying properly. It also affects the esophageal sphincter and the sphincter of Oddi by reducing contraction as well as increasing motility (movement) of the stomach and intestine. The CCK test may be administered in conjunction with an ultrasound test to visually monitor gall bladder contraction. While the test is usually administered in a supine position Dr. William Smedley of Wilkes Barre, Pennsylvania has detected previously missed gallbladder abnormalities by administering the test in an erect position. The concentration and output of bicarbonate with the secretin-CCK test is similar to what has been observed with the standard secretin test . The secretin-induced rapid flow of water results in lower and often unreliable enzyme concentrations. CCK also induces gallbladder contraction and the release of bile, which may further dilute enzyme concentrations. As a result, the quantification of total enzyme output (units/min) must be determined through continuous collection of duodenal fluid with or without the use of perfusion markers. Measurement of more than one enzyme and bicarbonate may improve sensitivity since some patients may possess deficiencies of one parameter and not the others . One study reviewed the relative diagnostic value of enzyme and bicarbonate concentrations compared with enzyme output in 363 secretin-CCK tests . The investigators also evaluated the requirement for perfusion markers to accurately quantify volume, and the validity of a shortened sampling time (first 20 minutes). Only 60 percent of volume was recovered with the duodenal aspiration tube, suggesting that marker perfusion to correct for distal loss of secretion is important to accurately quantify volume. Using a trypsin output <50 U/kg/h as the reference standard, measurement of enzyme concentration alone misclassified approximately 10 percent of patients. Use of a shortened collection time misclassified approximately 4 percent of patients. The authors concluded that this was an unacceptably high rate of misclassification and that the standard prolonged collection of fluid using a perfusion marker must be performed to accurately measure exocrine function.
http://dbpedia.org/resource/Bone_conduction_auditory_brainstem_response	Bone conduction auditory brainstem response	Bone-conduction auditory brainstem response or BCABR is a type of auditory evoked response that records neural response from EEG with stimulus transmitted through bone conduction.
http://dbpedia.org/resource/Evocative/suppression_testing	Evocative/suppression testing	"Evocative/suppression testing refers to a class of tests performed where one substance is measured both before and after the administration of another substance to determine if the levels are stimulated (""evocative"") or suppressed. They are most commonly performed in the evaluation of possible endocrine disorders. Certain tests are performed in the evaluation of multiple conditions, and not all listed substances may be measured in each test. Examples include:"
http://dbpedia.org/resource/Postage_stamp_test	Postage stamp test	The Postage stamp test is a test used to evaluate nocturnal erections in a workup of male impotence. A length of connected postage stamps connected by perforations that allow easy tearing are secured loosely around the male's flaccid penis just prior to sleeping. If the perforated connections between the individual stamps are torn upon awakening, this is taken as evidence of nocturnal tumescence.
http://dbpedia.org/resource/Bronchoalveolar_lavage	Bronchoalveolar lavage	Bronchoalveolar lavage (BAL) is a medical procedure in which a bronchoscope is passed through the mouth or nose into the lungs and fluid is squirted into a small part of the lung and then recollected for examination. BAL is typically performed to diagnose lung disease. In particular, BAL is commonly used to diagnose infections in people with immune system problems, pneumonia in people on ventilators, some types of lung cancer, and scarring of the lung. BAL is the most common manner to sample the components of the epithelial lining fluid (ELF) and to determine the protein composition of the pulmonary airways, and it is often used in immunological research as a means of sampling cells or pathogen levels in the lung. Examples of these include T-cell populations and influenza viral levels.
http://dbpedia.org/resource/Trinder_spot_test	Trinder spot test	The Trinder spot test is a diagnostic test used in medicine to determine exposure to salicylates, particularly to salicylic acid. The test employs the Trinder reagent (a.k.a. Trinder solution) which is mixed with a patient's urine. The colour change, resulting from the Trinder reaction, is immediate, enabling rapid bedside assessment. The Trinder solution/reagent is a pre-mixed solution of 10% ferric chloride. It can be prepared by combining 40 g of mercuric chloride and 40 g of ferric nitrate in 850 ml of type II deionized water, and then adding 10 ml of concentrated hydrochloric acid to the solution and diluting to a volume of 1 litre with more type II deionized water. The test for the Trinder reaction is to mix 1 ml of urine with 1 ml of the Trinder reagent in a test tube. The test is positive if a colour change results. The specific colour changes are: blue or purplepositive test no changenegative test brownfalse-positive test caused by the presence of phenothiazines The test has a sensitivity of 94% and a specificity of 74% for identifying patients whose salicylate concentrations are greater than 30Â mg per decilitre (2.17Â mmol/L). False positive concentrations (2.8 to 14.3Â mg per decilitre) have been reported to occur in neonates with hyperbilirubinemia, premature neonates, and children who are seriously ill (e.g. children who have extensive burns). The reaction between iron(III) and pharmaceuticals was first adapted for clinical use by P. Trinder (after whom the test, reaction, and reagent are now named), of the Biochemistry Department of the Royal Infirmary in Sunderland, in 1954 (see the article listed in further reading). Salicyclic acid, salicylamide, and methylsalicylate all reach with iron(III) via the phenol group which is next to their â€“COOH, â€“CONH2, or â€“COOCH3 functions. The Trinder reaction has been used for the determination of the presence of oxytetracycline in 1991, of ciprofloxacin in 1992, and of norfloxacin in 1993, in each case using a solution of iron(III) in suplphuric acid. It has also been used for the determination of the presence of bromazepan in 1992, using an iron(II) solution in a hydrochloric acid rather than an iron(III) solution.
http://dbpedia.org/resource/Sucrose_gap	Sucrose gap	The sucrose gap technique is used to create a conduction block in nerve or muscle fibers. A high concentration of sucrose is applied to the extracellular space to increase resistance between two groups of cells, which prevents the correct opening and closing of sodium and potassium channels. It was originally developed by Robert StÃ¤mpfli for recording action potentials in nerve fibers, and is particularly useful for measuring irreversible or highly variable pharmacological modifications of channel properties since untreated regions of membrane can be pulled into the node between the sucrose regions.
http://dbpedia.org/resource/Mitotic_index	Mitotic index	Mitotic index is a measure for the proliferation status of a cell population. It is defined as the ratio between the number of cells in mitosis and the total number of cells.
http://dbpedia.org/resource/Saliva_testing	Saliva testing	Saliva testing is a diagnostic technique that involves laboratory analysis of saliva to identify markers of endocrine, immunologic, inflammatory, infectious, and other types of conditions. Saliva is a useful biological fluid for assaying steroid hormones such as cortisol, genetic material like RNA, proteins such as enzymes and antibodies, and a variety of other substances. Saliva testing is used to screen for or diagnose numerous conditions and disease states, including Cushing's disease, anovulation, HIV, cancer, parasites, hypogonadism, and allergies. Salivary testing has even been used by the U.S. government to assess circadian rhythm shifts in astronauts before flight and to evaluate hormonal profiles of soldiers undergoing military survival training. Proponents of saliva testing cite its ease of collection, safety, non-invasiveness, affordability, accuracy, and capacity to circumvent venipuncture as the primary advantages when compared to blood testing and other types of diagnostic testing. Additionally, since multiple samples can be readily obtained, saliva testing is particularly useful for performing chronobiological assessments that span hours, days, or weeks. Salivary testing has been used for three decades. Initial studies focused primarily on detection of steroid hormones and antibodies in the saliva. Recent applications emphasize the development of increasingly sophisticated techniques to detect additional proteins, genetic material, and markers of nutritional status. According to Wong, scientists are now viewing saliva as â€œa valuable biofluidâ€¦with the potential to extract more data than is possible currently with other diagnostic methods. â€ﾝ
http://dbpedia.org/resource/Fern_test	Fern test	Fern test refers to visualization of a characteristic 'fern-like' pattern on a slide (pre-cleaned, saline free slides are required), viewed under low power on a microscope: 1. a small amount of cervical mucus is allowed to air-dry on a clean, saline-free glass slide. In the presence of high levels of estrogen, just prior to ovulation, the cervical mucus forms fern-like patterns due to crystallization of sodium chloride on mucus fibers. The Fern test is used to provide indirect evidence of ovulation and fertility, however this test does not predict the time of ovulation. Ferning is due to the presence of sodium chloride in the mucus under estrogen effect. This pattern is known as arborization or 'ferning'. When the influence of estrogen starts to decline while that of progesterone increases, the arborization pattern becomes ill-defined. It is completely absent during the pre- and postmen-strual phase (22nd day of cycle). Persistence of Ferning throughout menstrual cycle suggests an-ovulation (infertility). This is also true after menopause, and in autonomic ovarian failure. While the dried mucus is being examined for arborization, the leukocyte content of the mucus should also be assessed. Leukocytes are abundant during the early proliferative phase and luteal phase, but sparse at ovulation due to the influence of estrogen. Any deviation from this pattern is justification for a bacteriologic study, perhaps with a resistance test. From http://www. euromedcenter. org. ge/eng/ginekologia_01. html 2. To verify the presence of amniotic fluid where membrane rupture is suspected, ferning permits positive identification of amniotic fluid by its fern-type crystallization. It permits a rapid and certain differential diagnosis between leukorrhea, hydrorrhea, urinary incontinence and spontaneous amniotomy. The crystallization test was shown to be most reliable and the few sources of error are easily avoided. The test is inhibited by cellular debris or blood when it is in a concentration greater than 1:10. Centrifugation permits the reappearance of fern-leaf crystallization. The typical image resembles that of the crystallization of cervical mucus. However, amniotic fluid crystallizes on the entire smear, whereas mucus crystallizes in a linear fashion. Cervical mucus crystallization is normally absent during pregnancy. It may occur in cases of threatened abortion. The authors have performed the test in combination with a nitrazin paper test in a series of 192 patients. In their hands it has given nearly perfect results. FROM: http://www. ncbi. nlm. nih. gov/pmc/articles/PMC1921960/ Marcel Ferron and Rolland Bilodeau Copyright and License information â–º
http://dbpedia.org/resource/Multiple_of_the_median	Multiple of the median	A multiple of the median (MoM) is a measure of how far an individual test result deviates from the median. MoM is commonly used to report the results of medical screening tests, particularly where the results of the individual tests are highly variable.
http://dbpedia.org/resource/Surround_Optical_Fiber_Immunoassay	Surround Optical Fiber Immunoassay	Surround optical fiber immunoassay (SOFIA) is an ultrasensitive, in vitro diagnostic platform incorporating a surround optical fiber assembly that captures fluorescence emissions from an entire sample. The technology's defining characteristics are its extremely high limit of detection, sensitivity and dynamic range. SOFIAâ€™s sensitivity is measured at the attogram level (10g), making it approximately one billion times more sensitive than conventional diagnostic techniques. Based on its enhanced dynamic range, SOFIA is able to discriminate levels of analyte in a sample over 10 orders of magnitude facilitating accurate titering. As a diagnostic platform, SOFIA has a broad range of applications. Several studies have already demonstrated SOFIAâ€™s unprecedented ability to detect naturally occurring prions in the blood and urine of disease carriers. This is expected to lead to the first reliable ante mortem screening test for vCJD, BSE, scrapie, CWD, and other transmissible spongiform encephalopathies. Given the technologyâ€™s extreme sensitivity, additional unique applications are anticipated, including in vitro tests for other neurodegenerative diseases, such as Alzheimerâ€™s and Parkinsonâ€™s. SOFIA was developed as a result of a joint-collaborative research project between Los Alamos National Laboratory and State University of New York, and was supported by the Department of Defense's National Prion Research Program. Its ongoing development is being spearheaded by Bionosis, Inc. , a private-sector biotechnology company.
http://dbpedia.org/resource/Esophageal_pH_monitoring	Esophageal pH monitoring	Esophageal pH monitoring is the current gold standard for diagnosis of gastroesophageal reflux disease (GERD). It provides direct physiologic measurement of acid in the esophagus and is the most objective method to document reflux disease, assess the severity of the disease and monitor the response of the disease to medical or surgical treatment. It can also be used in diagnosing laryngopharyngeal reflux.
http://dbpedia.org/resource/Pap_test	Pap test	The Papanicolaou test (also called Pap smear, Pap test, cervical smear, or smear test) is a screening test used to detect potentially pre-cancerous and cancerous processes in the endocervical canal (transformation zone) of the female reproductive system. Unusual findings are often followed up by more sensitive diagnostic procedures, and, if warranted, interventions that aim to prevent progression to cervical cancer. The test was invented by and named after the prominent Greek doctor Georgios Papanikolaou. In taking a Pap smear, a speculum is used to open the vaginal canal and allow the collection of cells from the outer opening of the cervix of the uterus and the endocervix. The cells are examined under a microscope to look for abnormalities. The test aims to detect potentially pre-cancerous changes (called cervical intraepithelial neoplasia or cervical dysplasia), which are usually caused by sexually transmitted human papillomaviruses. The test remains an effective, widely used method for early detection of pre-cancer and cervical cancer. The test may also detect infections and abnormalities in the endocervix and endometrium. In general, in countries where Pap smear screening is routine, it is recommended that females who have had sex seek regular Pap smear testing. Guidelines on frequency vary from every three to five years. If results are abnormal, and depending on the nature of the abnormality, the test may need to be repeated in six to twelve months. If the abnormality requires closer scrutiny, the patient may be referred for detailed inspection of the cervix by colposcopy. The patient may also be referred for HPV DNA testing, which can serve as an adjunct to Pap testing. Additional biomarkers which may be applied as ancillary test with Pap test are evolving.
http://dbpedia.org/resource/Thoracentesis	Thoracentesis	Thoracentesis, (from Greek, thorax + centesis, puncture) also known as thoracocentesis or pleural tap, is an invasive procedure to remove fluid or air from the pleural space for diagnostic or therapeutic purposes. A cannula, or hollow needle, is carefully introduced into the thorax, generally after administration of local anesthesia. The procedure was first described in 1852. The recommended location varies depending upon the source. It is critical that the patient hold his or her breath to avoid piercing of the lung. Some sources recommend the midaxillary line, in the sixth, seventh, or eighth intercostal space. Whenever possible, the procedure should be performed under ultrasound guidance, which has shown to reduce complications.
http://dbpedia.org/resource/Esophageal_electrophysiologic_procedure	Esophageal electrophysiologic procedure	The Esophageal electrophysiologic procedure is a procedure used to detect cardiac arrhythmias. An nasal tube is placed into the nostril and fed into the esophagus. EKG readings from this area are much more accurate due to the close proximity to the heart.
http://dbpedia.org/resource/Rapid_strep_test	Rapid strep test	The Rapid Strep Test (RST), or rapid antigen detection test (RADT), is an in-office test done by a clinician in order to determine whether or not a patient has streptococcal pharyngitis, which is a group A streptococcal infection of the pharynx and possibly other parts of the body. The Rapid Strep Test is one of the most common tests for streptococcal pharyngitis.
http://dbpedia.org/resource/Bloodletting	Bloodletting	"Bloodletting (or blood-letting) is the withdrawal of often small quantities of blood from a patient to cure or prevent illness and disease. Bloodletting was based on an ancient system of medicine in which blood and other bodily fluid were regarded as ""humors"" that had to remain in proper balance to maintain health. It was the most common medical practice performed by physicians from antiquity until the late 19th century, a span of almost 2,000 years. The practice has now been abandoned for all except a few very specific conditions. It is conceivable that historically, in the absence of other treatments for hypertension, bloodletting could sometimes have had a beneficial effect in temporarily reducing blood pressure by reducing blood volume. However, since hypertension is very often asymptomatic and thus undiagnosable without modern methods, this effect was unintentional. In the overwhelming majority of cases, the historical use of bloodletting was harmful to patients. Today, the term phlebotomy refers to the drawing of blood for laboratory analysis or blood transfusion. Therapeutic phlebotomy refers to the drawing of a unit of blood in specific cases like hemochromatosis, polycythemia vera, porphyria cutanea tarda, etc. , to reduce the amount of red blood cells."
http://dbpedia.org/resource/Wade_test	Wade test	The Wade test is a neurological test performed by surgeons and neurologists, to determine whether a patient is left cortical hemisphere dominant or right cortical hemisphere dominant.
http://dbpedia.org/resource/Pulmonary_wedge_pressure	Pulmonary wedge pressure	The pulmonary capillary wedge pressure or PCWP (also called the pulmonary wedge pressure or PWP, or pulmonary artery occlusion pressure or PAOP) is the pressure measured by wedging a pulmonary catheter with an inflated balloon into a small pulmonary arterial branch. Physiologically, distinctions can be drawn among pulmonary venous pressure, pulmonary artery pressure, pulmonary capillary wedge pressure, and left atrial pressure, but not all of these can be measured in a clinical context. Noninvasive estimation techniques have been proposed.
http://dbpedia.org/resource/Lesion-specific_calcium_score	Lesion-specific calcium score	The lesion-specific calcium score is a method of calcium measurement that results from a CT test for coronary artery calcification. Coronary disease, which most often is equated with atherosclerotic coronary artery disease, has been identified as the leading cause of death worldwide. The initial presentation of coronary artery disease in half of all patients presents in sudden cardiac death outside of the hospital most often resulting in the patientâ€™s death. Early detection is critical in order to implement early lifestyle changes and early therapies to prevent major adverse coronary events. The most commonly used screening method for coronary disease is CT based coronary artery calcium quantification based on Agatston method, which was developed by Arthur Agatston. The Agatston score development was based upon the quantification of total coronary artery calcium in the entire heart for purposes of early detection and risk assessment. The whole-heart Agatston score has been shown to be independent to traditional risk factors; however, the overall predictive accuracy is relatively modest as it does not take into consideration the spatial distribution and regional characteristics of individual calcified lesions. Furthermore, because it lacks spatial distribution information it cannot distinguish between plaque located in high risk areas versus low risk areas. In 2008, Dr. Szilard Voros and his team began their investigation of the relationship between coronary calcification in the presence of blockages in the heart. This investigation led to the concept of the lesion-specific calcium score. Voros, Dr. Zhen Qian and their team introduced this concept where each individual calcified lesion is characterized and precisely measured using parameters including but not limited to the width, length, density, and distance from the entrance of the major coronary arteries. Research has shown that the lesion-specific calcium scoring method is superior to the traditional Agatston score for the prediction of significant blockages in the heart. The lesion-specific calcium score has been filed under US and international patent protection.
http://dbpedia.org/resource/Electrocochleography	Electrocochleography	Electrocochleography (ECochG) is a technique of recording stimulus-related responses or electrical potentials of the inner ear and auditory nerve. Component potentials of the human electrocochleogram are: cochlear microphonics (CM), summating potentials (SM), and action potentials (AP). These potentials can either be recorded independently or in various combinations. CM and SM are generated in the organ of corti and are a type of receptor potential. AP are the neural potentials generated by the cochlear nerve.
http://dbpedia.org/resource/Transnasal_esophagoscopy	Transnasal esophagoscopy	Transnasal esophagoscopy (TNE) is a technique for screening for esophageal cancer and other disorders. TNE has been used by otolaryngologists since 2000 as a diagnostic tool to detect globus, dysphagia, laryngopharyngeal reflux (LPR), and gastroesophageal reï¬‚ux disease (GERD). TNE may also be useful in detecting Barrett's, but there is incongruence between TNE findings and biopsy results. Experts in the field suggest that TNE may replace radiographic imaging of the esophagus in otolaryngology patients with reflux, globus, and dysphagia.
http://dbpedia.org/resource/Tecumseh_step_test	Tecumseh step test	The Tecumseh step test is a modified version of the Harvard Step Test developed by Professor Henry J. Montoye. The main differences from the original protocol were the lower step height (8Â inches instead of 20), the more moderate stepping rate (24 steps/min instead of 30) and the shorter duration (3 minutes instead of 5 minutes). These alterations made this test easier to perform and suitable for epidemiological studies. In fact, this modified step test was employed in the Tecumseh, Michigan, Community Health Study run between the 50â€™s and 60â€™s. During this epidemiological study around 5,488 people performed the Tecumseh Step test. The number of heart beats from 30 seconds after the end of the 3 minutes step test to 1 minute after the step test were used to assess the cardiovascular fitness level.
http://dbpedia.org/resource/Schiller's_test	Schiller's test	Schiller's test or Schiller's Iodine test is a medical test in which iodine solution is applied to the cervix in order to diagnose cervical cancer.
http://dbpedia.org/resource/String_galvanometer	String galvanometer	"The string galvanometer was one of the earliest instruments capable of detecting and recording the very small electrical currents produced by the human heart and provided the first practical Electrocardiogram (ECG). The original machines achieved ""such amazing technical perfection that many modern day electrocardiographs do not attain equally reliable and undistorted recordings""."
http://dbpedia.org/resource/Screening_cultures	Screening cultures	Screening culture is a type a medical test that is done to find an infection. Screening cultures are often performed to find infections that do not have signs and symptoms.
